,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
TMEM52B,4.4268E-66,-0.755125289,0.029,0.201,1.23817E-61
DCXR,1.68835E-65,-0.587655053,0.001,0.126,4.72232E-61
AFMID,2.13033E-65,-1.041848658,0.099,0.32,5.95854E-61
ASIC2,2.22899E-65,1.294007221,0.267,0.02,6.23449E-61
ST18,2.50943E-65,-0.688425213,0.01,0.157,7.01888E-61
COTL1,3.52529E-65,1.109159643,0.422,0.119,9.86023E-61
ALPK2,4.02534E-65,0.827194136,0.739,0.396,1.12589E-60
MRTFA,4.57945E-65,0.928161463,0.747,0.432,1.28087E-60
RPL34,4.98258E-65,-0.648639601,0.025,0.194,1.39363E-60
OXR1,5.42618E-65,0.7914054,0.945,0.847,1.5177E-60
RACK1,7.05761E-65,-0.550792941,0.016,0.171,1.97401E-60
KCNQ1OT1,7.37431E-65,-1.27666255,0.558,0.733,2.06259E-60
AXL,7.57816E-65,0.933789897,0.275,0.024,2.11961E-60
MT-CO3,9.98355E-65,-0.781428435,0,0.121,2.7924E-60
SVIL,1.04872E-64,0.921126838,0.854,0.573,2.93326E-60
TSPAN18,1.22791E-64,0.959367621,0.459,0.151,3.43447E-60
LINC01277,1.24185E-64,-0.925543628,0.043,0.228,3.47346E-60
CLCNKB,1.25711E-64,-0.550793559,0.009,0.151,3.51615E-60
ZNF385B,1.40907E-64,-1.157778734,0.226,0.477,3.94118E-60
DPYS,1.71106E-64,-1.098358372,0.148,0.388,4.78584E-60
APP,1.9949E-64,0.916415565,0.84,0.578,5.57974E-60
RAB8B,2.8472E-64,0.913897236,0.461,0.15,7.96362E-60
DHRS3,3.30675E-64,-0.877767147,0.045,0.233,9.24897E-60
SLC7A8,3.71056E-64,-0.897305512,0.038,0.217,1.03784E-59
LAMC2,4.03374E-64,1.134970777,0.272,0.023,1.12824E-59
SNX29,8.37617E-64,-0.849639325,0.777,0.863,2.34281E-59
LIMA1,9.63356E-64,0.853735633,0.542,0.207,2.69451E-59
AGFG1,1.10542E-63,0.988994552,0.669,0.349,3.09186E-59
BAIAP2,1.68139E-63,-1.111468344,0.072,0.273,4.70285E-59
BICD1,1.98337E-63,0.887748427,0.703,0.378,5.54748E-59
GADD45A,2.03647E-63,-1.200613931,0.081,0.287,5.69601E-59
PCNX2,2.86506E-63,0.762224509,0.589,0.254,8.01357E-59
DOCK11,3.43476E-63,0.925802265,0.593,0.254,9.60701E-59
SLC43A2,5.11074E-63,-0.98135332,0.089,0.3,1.42947E-58
TNIK,6.49731E-63,0.80625863,0.799,0.457,1.8173E-58
NIBAN2,6.71768E-63,0.947695707,0.356,0.077,1.87893E-58
RPL9,8.09779E-63,-0.624709437,0.034,0.211,2.26495E-58
GALNT10,8.20447E-63,0.822168173,0.45,0.145,2.29479E-58
RPS6,9.40527E-63,-0.664553029,0.035,0.212,2.63065E-58
BCL2,1.2005E-62,0.822102737,0.879,0.666,3.35781E-58
RPL12,1.46878E-62,-0.430861965,0.004,0.131,4.10817E-58
MICAL2,1.51653E-62,1.059061209,0.307,0.048,4.24173E-58
MT-ND4,3.2293E-62,-0.438069556,0,0.116,9.03236E-58
ASPA,3.27823E-62,-0.96673349,0.068,0.269,9.1692E-58
RPL11,8.54931E-62,-0.543368273,0.014,0.158,2.39124E-57
GOLGB1,1.05501E-61,-1.600324153,0.463,0.635,2.95087E-57
MAP4,1.69861E-61,0.789732732,0.845,0.562,4.75102E-57
RNF144B,2.12816E-61,0.963526318,0.499,0.182,5.95245E-57
RUNX1,2.29178E-61,1.058945359,0.511,0.196,6.41012E-57
HERPUD1,3.64554E-61,-0.530344055,0.01,0.147,1.01966E-56
FGFR1,6.21723E-61,0.96197058,0.389,0.105,1.73896E-56
LINC02220,6.347E-61,-0.850927176,0.021,0.176,1.77525E-56
FSTL1,6.42152E-61,0.642076132,0.337,0.064,1.7961E-56
FHL1,8.16403E-61,0.83053474,0.291,0.04,2.28348E-56
SUCLG1,9.87723E-61,-1.006620044,0.129,0.35,2.76266E-56
TNFSF10,1.04263E-60,0.735698378,0.624,0.267,2.91623E-56
HAO2,1.24569E-60,-0.570985029,0.001,0.118,3.4842E-56
RPS12,1.69958E-60,-0.465528022,0.001,0.116,4.75374E-56
SLC7A7,1.95758E-60,-0.905283695,0.055,0.241,5.47536E-56
AC090579.1,2.15374E-60,1.034892573,0.454,0.168,6.02401E-56
DCBLD2,2.24733E-60,1.37141495,0.534,0.231,6.28579E-56
CLDN10,2.60886E-60,-1.1432567,0.253,0.502,7.29697E-56
RPL37,4.78013E-60,-0.636583738,0.025,0.183,1.337E-55
LINC01322,5.74542E-60,1.014574906,0.464,0.169,1.60699E-55
AC017101.1,6.87692E-60,0.987366047,0.309,0.057,1.92347E-55
RPL39,9.78874E-60,-0.539169069,0.024,0.18,2.73791E-55
PCED1B,9.84363E-60,0.947974086,0.349,0.08,2.75326E-55
HIF1A-AS3,1.40264E-59,0.984164233,0.279,0.036,3.92317E-55
AFAP1,1.51471E-59,0.867377857,0.42,0.128,4.23665E-55
ATP6V0D2,1.52685E-59,-0.613844981,0.021,0.173,4.27061E-55
AC087762.1,1.64335E-59,-1.061917307,0.065,0.262,4.59645E-55
NLGN4Y,1.84012E-59,-0.544116555,0.049,0.242,5.1468E-55
EPB41L2,2.48839E-59,0.743244976,0.581,0.235,6.96004E-55
FBXO21,2.55093E-59,-1.070928664,0.197,0.428,7.13496E-55
KCNQ3,3.4038E-59,1.271674182,0.473,0.171,9.52044E-55
RPS8,4.20876E-59,-0.604587001,0.017,0.163,1.17719E-54
KCTD8,4.91922E-59,-0.947749566,0.06,0.249,1.3759E-54
FRAS1,6.14796E-59,-0.969334488,0.707,0.797,1.71958E-54
NDRG1,7.9155E-59,-0.821851168,0.122,0.342,2.21397E-54
MCU,8.55035E-59,0.806937094,0.72,0.39,2.39153E-54
GAREM1,9.3865E-59,0.875342383,0.809,0.524,2.6254E-54
THBS2,1.02934E-58,1.237820001,0.268,0.03,2.87907E-54
FTCD,1.02979E-58,-1.095306075,0.234,0.476,2.88033E-54
KCNB2,1.33453E-58,1.746191813,0.283,0.042,3.73269E-54
ST5,1.49414E-58,0.861087734,0.395,0.108,4.17911E-54
SPATA6L,1.51693E-58,0.780012865,0.374,0.097,4.24286E-54
TNFRSF11B,1.97368E-58,0.880656844,0.366,0.089,5.52039E-54
AL159156.1,2.16127E-58,-0.607847085,0.007,0.131,6.04506E-54
FBP1,2.23446E-58,-0.816294556,0.051,0.231,6.24978E-54
SLC39A5,2.31251E-58,-0.543219406,0.004,0.125,6.46808E-54
TUFT1,2.44847E-58,0.942753804,0.309,0.06,6.84837E-54
MT-ND4L,2.608E-58,-0.391682555,0.002,0.116,7.29457E-54
AKT3,2.75758E-58,0.698686057,0.839,0.542,7.71295E-54
APBA1,2.98874E-58,1.022012191,0.338,0.076,8.35951E-54
MALAT1,3.44668E-58,-0.277249967,1,1,9.64036E-54
RGS6,3.61894E-58,-0.625064278,0.013,0.148,1.01222E-53
TNFRSF14,4.40414E-58,-0.925555888,0.058,0.24,1.23184E-53
ZNF608,4.47405E-58,0.816082306,0.68,0.358,1.25139E-53
CNKSR3,5.80853E-58,0.808710273,0.873,0.614,1.62465E-53
PCLO,6.6641E-58,-1.086138859,0.387,0.61,1.86395E-53
SLC6A19,1.02091E-57,-0.510164979,0,0.108,2.85548E-53
FRMD3,1.6254E-57,-1.051642943,0.318,0.547,4.54623E-53
RPL35,1.87518E-57,-0.581020725,0.031,0.193,5.24489E-53
TFPI2,2.44373E-57,0.94289746,0.222,0.007,6.8351E-53
SLC22A11,4.11921E-57,-0.802619528,0.03,0.186,1.15214E-52
VAV3,4.60146E-57,-1.16522272,0.25,0.477,1.28703E-52
LINC02336,4.61503E-57,-0.977891381,0.014,0.151,1.29082E-52
MEG3,4.76622E-57,-1.27626165,0.059,0.245,1.33311E-52
HDAC7,4.80754E-57,0.711404631,0.373,0.1,1.34467E-52
RPL5,5.66472E-57,-0.617812371,0.027,0.182,1.58442E-52
RPS9,8.07167E-57,-0.509991731,0.017,0.16,2.25765E-52
SERPINF2,1.04114E-56,-0.7717771,0.028,0.183,2.91207E-52
CA10,1.10318E-56,-0.679125727,0.027,0.181,3.0856E-52
PELI1,1.3334E-56,0.947570891,0.471,0.173,3.72952E-52
PTPN1,1.4165E-56,1.114050745,0.61,0.292,3.96194E-52
HS3ST1,1.76118E-56,0.91942141,0.287,0.045,4.92603E-52
PXDN,1.78137E-56,0.788673594,0.375,0.099,4.98248E-52
FGFR3,2.86726E-56,-0.974920173,0.067,0.253,8.01972E-52
SYT16,5.37347E-56,0.78565134,0.214,0.007,1.50296E-51
GPC5,5.75051E-56,-1.777837236,0.19,0.401,1.60842E-51
RASA2,6.35878E-56,0.649027088,0.63,0.291,1.77855E-51
ZEB2,8.20548E-56,0.705184985,0.637,0.291,2.29507E-51
TTC38,8.38357E-56,-0.92130492,0.086,0.281,2.34488E-51
RPL13A,9.29663E-56,-0.630030535,0.035,0.199,2.60027E-51
PON2,1.03877E-55,0.700903732,0.514,0.202,2.90544E-51
SYNPO2,1.05054E-55,0.686581646,0.232,0.014,2.93837E-51
RPS14,1.138E-55,-0.610016744,0.024,0.174,3.18298E-51
CNNM2,1.25252E-55,-1.073244454,0.228,0.466,3.5033E-51
KCNJ1,1.87499E-55,-0.525222598,0.01,0.135,5.24435E-51
RUSC2,2.65604E-55,0.927214896,0.555,0.263,7.42894E-51
PACS1,2.72787E-55,0.74336557,0.726,0.408,7.62986E-51
RPL36,4.0088E-55,-0.537001081,0.033,0.192,1.12126E-50
LINC01788,4.90122E-55,-0.668448381,0.019,0.159,1.37087E-50
CLIC4,5.69603E-55,0.741838438,0.783,0.456,1.59318E-50
ZYG11A,7.39284E-55,-0.711086856,0.029,0.182,2.06778E-50
RBMS2,8.65846E-55,0.758583945,0.487,0.19,2.42177E-50
ADAMTS3,8.88424E-55,0.929601495,0.348,0.085,2.48492E-50
NAMPT,2.00401E-54,1.323841557,0.475,0.189,5.60523E-50
MFSD4B,2.05663E-54,-0.962657492,0.545,0.705,5.75239E-50
NKAIN4,2.5779E-54,0.812459925,0.27,0.039,7.2104E-50
RAI14,2.62633E-54,0.746502633,0.706,0.404,7.34584E-50
IQGAP1,2.98431E-54,0.692151089,0.627,0.298,8.34711E-50
RPS18,3.10007E-54,-0.537593362,0.02,0.161,8.67088E-50
STK39,4.56073E-54,0.825235189,0.525,0.238,1.27564E-49
FER1L6,7.95481E-54,-0.595649637,0.002,0.107,2.22496E-49
NNMT,1.41444E-53,0.87079266,0.344,0.084,3.9562E-49
BHMT2,1.41504E-53,-1.047587797,0.218,0.436,3.95788E-49
ATP6V0B,1.46664E-53,-0.455087962,0.01,0.133,4.1022E-49
MGAM,1.47979E-53,-0.716457104,0.018,0.153,4.13898E-49
CXCL1,2.07765E-53,0.715267259,0.224,0.015,5.81119E-49
RPL8,2.11217E-53,-0.585746983,0.028,0.178,5.90774E-49
CLSTN2,4.59478E-53,0.794011587,0.566,0.258,1.28516E-48
PGGHG,6.76654E-53,0.585450788,0.332,0.074,1.8926E-48
ADAM10,7.50237E-53,0.806470473,0.747,0.44,2.09841E-48
FLNB,8.57713E-53,0.9576538,0.737,0.444,2.39902E-48
CSMD1,9.5393E-53,-0.769123623,0.017,0.148,2.66814E-48
SNTB2,9.88426E-53,0.878890122,0.439,0.166,2.76463E-48
RCAN1,1.15326E-52,1.095341113,0.421,0.151,3.22568E-48
SAMD12,1.17172E-52,0.742604193,0.789,0.502,3.2773E-48
PARD3,1.9388E-52,0.5246499,0.978,0.921,5.42283E-48
LINC01117,2.01582E-52,0.90331926,0.371,0.113,5.63823E-48
PTPRK,2.12189E-52,0.651760326,0.905,0.694,5.93494E-48
DRAIC,2.15042E-52,-0.745526021,0.011,0.132,6.01472E-48
ATP8B1,2.16159E-52,0.801463488,0.427,0.152,6.04598E-48
MAP2,2.3038E-52,0.753041239,0.314,0.067,6.44373E-48
CHST9,2.49339E-52,0.758447986,0.413,0.141,6.97402E-48
ABCC1,3.10173E-52,0.707460926,0.463,0.171,8.67553E-48
SUSD6,3.71402E-52,0.794083291,0.486,0.197,1.03881E-47
DISC1,3.98672E-52,0.675498106,0.329,0.076,1.11509E-47
MCC,4.47388E-52,0.730304884,0.419,0.144,1.25134E-47
CLUH,6.00826E-52,-0.916746338,0.078,0.257,1.68051E-47
CALCR,6.75922E-52,-0.62968426,0.029,0.174,1.89055E-47
RBMS3-AS2,6.83037E-52,0.813248811,0.222,0.019,1.91045E-47
CIRBP,9.16227E-52,-1.037896722,0.183,0.39,2.56269E-47
APBB1IP,1.36343E-51,0.798561569,0.559,0.249,3.81352E-47
LIF,1.47442E-51,0.646206823,0.218,0.015,4.12394E-47
ZFP36L2,1.49298E-51,-0.63119426,0.03,0.178,4.17586E-47
CDHR5,1.51236E-51,-0.676193502,0.017,0.146,4.23008E-47
ATP5F1E,1.57511E-51,-0.450956046,0.014,0.14,4.40557E-47
CTSD,1.60791E-51,-0.639746315,0.04,0.199,4.49733E-47
CSGALNACT1,1.77697E-51,-0.61454647,0.056,0.235,4.97018E-47
PRKAG2,1.84272E-51,-1.022178753,0.272,0.482,5.15409E-47
ITGB6,1.91387E-51,0.844127466,0.322,0.078,5.35308E-47
PEBP1,1.95053E-51,-0.797798625,0.112,0.311,5.45564E-47
DLG1,4.76211E-51,0.764959103,0.855,0.613,1.33196E-46
A1CF,6.60148E-51,-0.644716317,0.023,0.159,1.84643E-46
RPL28,9.93411E-51,-0.426687508,0.017,0.145,2.77857E-46
COL19A1,1.04161E-50,-0.970258113,0.024,0.16,2.91338E-46
FAM110B,1.04873E-50,0.846722212,0.518,0.228,2.9333E-46
C2orf27A,1.40784E-50,0.850190595,0.298,0.062,3.93773E-46
MB21D2,1.43571E-50,0.786487842,0.515,0.225,4.01568E-46
MAML2,1.48874E-50,0.600900329,0.943,0.877,4.16402E-46
TNFAIP2,2.41473E-50,0.756592441,0.51,0.201,6.754E-46
RUNX2,2.49877E-50,0.752558868,0.264,0.044,6.98907E-46
RPS29,2.55853E-50,-0.522270835,0.028,0.171,7.15622E-46
RPS2,3.24246E-50,-0.547692321,0.017,0.146,9.06916E-46
ACE,3.26613E-50,-0.562926,0.003,0.106,9.13538E-46
NEDD9,4.30234E-50,0.704122722,0.704,0.397,1.20336E-45
RPS7,5.04398E-50,-0.428256023,0.01,0.126,1.4108E-45
MID1,5.35732E-50,0.862106059,0.481,0.197,1.49844E-45
SLC24A3,6.21008E-50,0.959318971,0.28,0.056,1.73696E-45
PPP4R1,7.452E-50,0.725716894,0.491,0.205,2.08432E-45
COL4A1,7.52664E-50,1.005606184,0.697,0.397,2.1052E-45
RBFOX1,7.53539E-50,1.767825924,0.547,0.324,2.10765E-45
AC138305.1,1.11373E-49,-0.935347953,0.217,0.443,3.1151E-45
RPS28,1.13931E-49,-0.425522767,0.012,0.131,3.18664E-45
SLC22A8,1.16535E-49,-0.506909655,0.006,0.114,3.25949E-45
RPL37A,1.16796E-49,-0.633637921,0.034,0.183,3.26677E-45
UBAP1,1.2559E-49,0.649610239,0.605,0.297,3.51276E-45
RPL6,1.31618E-49,-0.504930534,0.017,0.144,3.68137E-45
EFHD1,1.47873E-49,-0.758188117,0.106,0.296,4.13601E-45
ANXA2,1.77479E-49,0.779971524,0.478,0.19,4.96408E-45
ADAM9,2.11956E-49,0.699175132,0.467,0.182,5.92841E-45
AC025280.3,3.65249E-49,0.999933369,0.204,0.013,1.0216E-44
STS,6.18729E-49,0.760963166,0.361,0.104,1.73058E-44
ZNF83,6.53469E-49,0.590980209,0.755,0.437,1.82775E-44
SSH2,7.20554E-49,0.699081323,0.832,0.582,2.01539E-44
SGO1-AS1,7.84992E-49,-0.987742141,0.309,0.537,2.19562E-44
NOTCH2,8.6043E-49,0.726378991,0.452,0.181,2.40662E-44
VPS41,9.84147E-49,0.700466249,0.585,0.294,2.75266E-44
LTBP3,1.11695E-48,0.559811705,0.395,0.125,3.12411E-44
ZFP36,1.34382E-48,-0.847365068,0.076,0.25,3.75866E-44
CFH,1.59032E-48,0.880059523,0.286,0.06,4.44812E-44
SGK2,1.87078E-48,-0.754134682,0.072,0.246,5.23257E-44
TENM4,2.097E-48,0.917690685,0.563,0.297,5.86531E-44
ST3GAL3,5.72074E-48,0.708357563,0.499,0.218,1.60009E-43
CCDC144A,5.90351E-48,-1.003293897,0.099,0.281,1.65121E-43
