,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
ATP5F1E,1.0518E-194,-0.334963462,0.031,0.152,2.942E-190
STARD8,1.8574E-194,-0.283935594,0.009,0.106,5.1952E-190
AC116362.1,1.9267E-194,-0.584802236,0.051,0.187,5.3889E-190
SUCLG2-AS1,2.3248E-194,-0.546971389,0.313,0.531,6.5025E-190
PDZK1,4.1874E-194,-0.591373184,0.375,0.569,1.1712E-189
UGT1A1,4.1942E-194,-0.362144949,0.016,0.122,1.1731E-189
RPS14,4.6636E-194,-0.35637297,0.04,0.167,1.3044E-189
SERPING1,1.3524E-193,0.369428028,0.155,0.032,3.7826E-189
PTGFRN,3.0278E-193,0.449187141,0.117,0.012,8.4687E-189
TMCC1,1.5638E-192,0.731752045,0.671,0.553,4.3739E-188
PFDN5,1.7909E-192,-0.372036179,0.049,0.182,5.009E-188
FREM2,3.2143E-192,-0.614406153,0.289,0.493,8.9904E-188
SOX6,7.8204E-192,0.568175249,0.854,0.81,2.1874E-187
CLCNKB,8.9486E-192,-0.325218962,0.015,0.118,2.5029E-187
PAM,1.1072E-191,0.626161134,0.739,0.6,3.0968E-187
RPS26,1.1665E-191,-0.292850501,0.016,0.119,3.2628E-187
PAQR5,1.5775E-191,-0.487805975,0.246,0.457,4.4124E-187
RHEB,2.1844E-191,0.72113512,0.369,0.203,6.1098E-187
DLG2,2.6214E-191,-0.370471346,0.874,0.952,7.3321E-187
CYP4F12,4.5287E-191,-0.365501648,0.01,0.107,1.2667E-186
NR1H3,5.1167E-191,-0.430237598,0.033,0.152,1.4311E-186
ALDH2,5.2473E-191,-0.543343446,0.158,0.336,1.4677E-186
DEC1,7.8379E-191,0.913742082,0.192,0.055,2.1923E-186
CD44,8.5808E-191,0.574082582,0.109,0.009,2.4E-186
AC012409.2,2.5217E-190,0.61431975,0.176,0.047,7.0531E-186
CEACAM1,4.4699E-190,-0.461812163,0.054,0.19,1.2502E-185
SHROOM4,6.0629E-190,-0.6843253,0.317,0.516,1.6958E-185
GNGT1,7.0501E-190,-0.451880694,0.179,0.382,1.9719E-185
MB21D2,7.4647E-190,0.831015243,0.38,0.214,2.0879E-185
WASHC1,1.9393E-189,-0.555441196,0.179,0.356,5.4241E-185
ZNF486,2.4435E-189,0.570275348,0.151,0.031,6.8344E-185
ACSM1,2.727E-189,0.621496151,0.136,0.023,7.6273E-185
RAP1B,4.9206E-189,0.696703406,0.563,0.388,1.3763E-184
RRAGD,6.9777E-189,-0.262182428,0.015,0.118,1.9516E-184
BX890604.2,8.3783E-189,0.532463175,0.161,0.037,2.3434E-184
NFIX,9.1741E-189,0.593773488,0.227,0.08,2.566E-184
COX5A,1.3022E-188,-0.312768775,0.026,0.139,3.6424E-184
SMTNL2,1.3356E-188,-0.411548524,0.068,0.216,3.7357E-184
TSPAN15,2.2495E-188,0.412263047,0.103,0.006,6.2919E-184
EIF1,2.9637E-188,-0.274421192,0.028,0.143,8.2894E-184
FOLH1,1.1156E-187,-0.513048707,0.05,0.182,3.1204E-183
GPAT4,1.5495E-187,-0.528082049,0.097,0.248,4.3339E-183
RASA1,1.8274E-187,0.736253774,0.546,0.394,5.1112E-183
CCDC50,2.2339E-187,0.728281572,0.447,0.289,6.2483E-183
STAT3,4.0168E-187,0.776911181,0.572,0.411,1.1235E-182
CTSB,6.7137E-187,-0.552596478,0.127,0.282,1.8778E-182
LIPA,7.7616E-187,-0.624277826,0.263,0.457,2.1709E-182
RPL5,1.2356E-186,-0.349732654,0.05,0.182,3.4561E-182
LINC01515,2.5341E-186,-0.619287124,0.401,0.605,7.0879E-182
UNC5CL,2.7578E-186,0.56557961,0.209,0.068,7.7135E-182
PDE4DIP,3.876E-186,-0.460625367,0.093,0.246,1.0841E-181
PISD,5.6363E-186,0.774753577,0.411,0.247,1.5765E-181
AL136234.1,8.2392E-186,0.471343502,0.133,0.022,2.3045E-181
ANXA11,1.8795E-185,0.696050372,0.327,0.166,5.257E-181
LRRC4C,2.0382E-185,0.604810121,0.154,0.033,5.7009E-181
CWF19L2,2.0621E-185,-0.592657684,0.297,0.495,5.7677E-181
TUBB6,3.1466E-185,0.383410553,0.107,0.009,8.801E-181
AC023590.1,9.9896E-185,0.491716684,0.137,0.025,2.7941E-180
RFTN1,4.8292E-184,0.510773582,0.176,0.047,1.3507E-179
USP2-AS1,5.1379E-184,-0.408443072,0.035,0.155,1.4371E-179
FMNL2,6.4956E-184,0.832356632,0.684,0.527,1.8168E-179
HNF1B,7.0293E-184,0.806506991,0.422,0.259,1.9661E-179
DIXDC1,9.4341E-184,-0.522786889,0.263,0.468,2.6387E-179
ACAT1,1.372E-183,-0.440846706,0.165,0.351,3.8375E-179
MARC1,1.8009E-183,-0.457852914,0.028,0.14,5.0372E-179
SOX13,2.1987E-183,-0.419032812,0.068,0.211,6.1496E-179
FCGRT,3.704E-183,-0.44204416,0.046,0.17,1.036E-178
LINC01239,7.5068E-183,-0.545664,0.135,0.31,2.0997E-178
HSPA4L,1.1734E-182,-0.466328913,0.098,0.255,3.282E-178
SINHCAF,1.1945E-182,0.695738968,0.271,0.121,3.3411E-178
SLC35D1,1.4574E-182,-0.493977867,0.152,0.33,4.0764E-178
THNSL2,1.4708E-182,-0.459312395,0.087,0.238,4.1137E-178
LINC01725,1.9451E-182,-0.52714574,0.296,0.507,5.4405E-178
ANGPT1,2.227E-182,-0.372895165,0.028,0.139,6.229E-178
FBXL7,2.8743E-182,0.756017231,0.298,0.138,8.0394E-178
RPS2,3.2186E-182,-0.305014571,0.038,0.159,9.0025E-178
PNPLA1,4.4384E-182,-0.445585664,0.017,0.118,1.2414E-177
ADHFE1,8.2934E-182,-0.466564639,0.117,0.284,2.3197E-177
LRRIQ1,1.8859E-181,0.709241329,0.318,0.155,5.2748E-177
MTR,2.0514E-181,-0.499171665,0.541,0.734,5.7378E-177
EEF1D,2.7704E-181,-0.423912253,0.102,0.255,7.7487E-177
RCN3,2.9264E-181,-0.445360508,0.031,0.144,8.185E-177
SOD2,3.192E-181,1.158363378,0.442,0.282,8.928E-177
ATP6V0B,4.6801E-181,-0.291471004,0.018,0.119,1.309E-176
RPL14,5.6135E-181,-0.312561505,0.029,0.142,1.5701E-176
AL161782.1,7.3241E-181,-0.408423934,0.033,0.151,2.0486E-176
FGD6,8.8815E-181,0.776490017,0.428,0.266,2.4842E-176
CAMK1D,1.0025E-180,0.603758332,0.188,0.055,2.8041E-176
AC018541.1,4.2152E-180,-0.456295509,0.011,0.103,1.179E-175
NINL,5.2099E-180,-0.509397339,0.391,0.606,1.4572E-175
RPLP1,5.5522E-180,-0.389603283,0.059,0.193,1.5529E-175
WBP1L,5.9724E-180,-0.52785031,0.234,0.423,1.6705E-175
DSP,9.7075E-180,-0.542731569,0.143,0.311,2.7152E-175
LINC02351,1.0991E-179,0.524025401,0.107,0.01,3.0742E-175
LUC7L3,1.4919E-179,-0.534504354,0.656,0.792,4.1729E-175
MTMR4,3.2239E-179,-0.431712972,0.057,0.189,9.0173E-175
PIPOX,4.4472E-179,-0.372827537,0.02,0.124,1.2439E-174
MIR22HG,5.3454E-179,-0.433372825,0.062,0.193,1.4951E-174
SLCO2B1,1.767E-178,-0.441584367,0.021,0.124,4.9422E-174
BAIAP2L1,2.0412E-178,0.574063475,0.164,0.042,5.7092E-174
AL034417.2,2.091E-178,-0.327728397,0.01,0.101,5.8486E-174
SLC47A2,3.5077E-178,-0.39037195,0.239,0.445,9.8111E-174
AC093525.7,8.6585E-178,-0.408638043,0.01,0.101,2.4218E-173
RBBP6,8.8464E-178,-0.650992979,0.22,0.393,2.4743E-173
AC139887.2,9.6343E-178,-0.559393125,0.173,0.352,2.6947E-173
SLC22A18,1.0344E-177,-0.538894296,0.05,0.174,2.8932E-173
ZNF844,1.047E-177,-0.382049898,0.031,0.143,2.9283E-173
GNAI1,1.0616E-177,0.702072312,0.282,0.127,2.9693E-173
OPLAH,1.2737E-177,-0.352839147,0.026,0.133,3.5625E-173
ASL,1.318E-177,-0.549206098,0.125,0.283,3.6866E-173
GNB1,2.8897E-177,0.667147931,0.617,0.468,8.0825E-173
CACHD1,3.2839E-177,-0.571927611,0.202,0.385,9.185E-173
DOK5,3.4517E-177,0.509451947,0.128,0.021,9.6545E-173
SYNDIG1,4.1579E-177,0.797103659,0.372,0.201,1.163E-172
RANBP2,4.229E-177,-0.584094996,0.267,0.445,1.1829E-172
P4HA1,4.9475E-177,-0.746892172,0.228,0.403,1.3838E-172
IFT80,1.283E-176,0.674723373,0.343,0.187,3.5886E-172
AL157938.2,1.2968E-176,0.519290028,0.129,0.023,3.6273E-172
FAM227B,1.8427E-176,-0.552921025,0.146,0.317,5.1539E-172
SPATA6,2.7286E-176,0.672346912,0.426,0.265,7.6318E-172
ACSL4,2.7632E-176,0.707928047,0.428,0.248,7.7287E-172
NECTIN2,2.7841E-176,0.661966111,0.318,0.158,7.7872E-172
GABARAPL1,4.3085E-176,-0.39201162,0.103,0.259,1.2051E-171
ACADSB,4.1025E-175,-0.430489833,0.082,0.228,1.1475E-170
AC138627.1,4.2727E-175,-0.442859545,0.047,0.172,1.1951E-170
DDX24,1.9693E-174,-0.627396901,0.173,0.334,5.508E-170
GRTP1,2.3643E-174,-0.435827551,0.11,0.271,6.6129E-170
GTDC1,2.7443E-174,0.735060982,0.434,0.274,7.6759E-170
RPL37A,3.359E-174,-0.379640296,0.058,0.188,9.3951E-170
RPS29,7.073E-174,-0.334803565,0.055,0.184,1.9783E-169
DGCR9,8.7721E-174,-0.508241713,0.03,0.141,2.4536E-169
NT5DC1,1.0622E-173,-0.461407154,0.364,0.577,2.971E-169
MERTK,2.7014E-173,-0.418580115,0.087,0.232,7.5557E-169
BTBD11,5.9164E-173,-0.423584634,0.029,0.137,1.6548E-168
MAP4K3-DT,7.8284E-173,-0.470334869,0.299,0.505,2.1896E-168
DDR1,8.4028E-173,0.435969263,0.179,0.052,2.3503E-168
TMEM232,1.9657E-172,-0.491165285,0.325,0.532,5.498E-168
AC002429.2,4.9755E-172,0.462139641,0.123,0.02,1.3917E-167
HSBP1L1,5.3636E-172,-0.440493167,0.065,0.198,1.5002E-167
SRPK2,7.0766E-172,0.625886836,0.746,0.649,1.9793E-167
DAPK1,8.8472E-172,0.772775146,0.595,0.444,2.4746E-167
SOCS2,9.4314E-172,-0.320543384,0.03,0.139,2.638E-167
CAPN2,2.7554E-171,0.5031654,0.201,0.068,7.7069E-167
TTLL5,4.3782E-171,0.712448969,0.428,0.276,1.2246E-166
PHYH,4.7536E-171,-0.335939759,0.031,0.14,1.3296E-166
TMEM233,4.8324E-171,0.586997146,0.104,0.011,1.3516E-166
GOT1,6.6733E-171,-0.347595788,0.106,0.263,1.8665E-166
EEFSEC,8.8741E-171,-0.507581518,0.173,0.347,2.4821E-166
CYTH1,1.0681E-170,-0.582254135,0.224,0.386,2.9876E-166
SLC25A20,1.5052E-170,-0.36153265,0.051,0.178,4.2099E-166
TMEM192,3.8845E-170,-0.427903701,0.103,0.259,1.0865E-165
AF117829.1,4.4935E-170,0.662831004,0.61,0.477,1.2568E-165
LRRFIP1,6.3863E-170,0.769814004,0.581,0.431,1.7862E-165
RAP2C-AS1,7.2973E-170,-0.530689315,0.23,0.422,2.041E-165
RBPMS2,7.4077E-170,-0.339186726,0.018,0.114,2.0719E-165
AEBP2,1.2149E-169,-0.530613078,0.454,0.636,3.398E-165
RTKN,1.945E-169,-0.467761831,0.102,0.253,5.4402E-165
KDM6A,2.1346E-169,0.616776405,0.639,0.495,5.9705E-165
SLC15A2,2.3876E-169,-0.499442678,0.11,0.265,6.6781E-165
CSMD1,4.5213E-169,-0.36270984,0.024,0.127,1.2646E-164
FGFR2,2.3191E-168,0.777620988,0.357,0.201,6.4865E-164
PGM2L1,3.3687E-168,0.429034992,0.112,0.015,9.4222E-164
MAGI2,3.7437E-168,-0.421270671,0.707,0.841,1.0471E-163
AC078923.1,4.6685E-168,-0.518667959,0.04,0.155,1.3058E-163
AKAP9,7.8604E-168,-0.557971708,0.629,0.774,2.1986E-163
AL606489.1,7.9777E-168,-0.39157832,0.033,0.143,2.2314E-163
NSMF,1.5231E-167,-0.583874608,0.149,0.303,4.26E-163
GTF3C1,1.7726E-167,-0.493838756,0.118,0.269,4.9579E-163
AC090825.1,1.8484E-167,0.669211457,0.208,0.077,5.17E-163
PLS1,1.9211E-167,0.693925595,0.264,0.12,5.3733E-163
ACVR1,1.9324E-167,-0.507702431,0.313,0.507,5.4048E-163
TNFRSF10B,2.3993E-167,0.701412979,0.301,0.151,6.7109E-163
SLC51A,4.7085E-167,-0.329063424,0.016,0.11,1.317E-162
PUS10,4.8782E-167,-0.411788336,0.06,0.188,1.3644E-162
JARID2,9.6424E-167,-0.523722813,0.317,0.484,2.697E-162
AC046195.1,1.2119E-166,-0.543400349,0.12,0.277,3.3896E-162
UBAP1,2.3019E-166,0.684468934,0.49,0.339,6.4384E-162
SMYD2,2.7428E-166,0.612407013,0.185,0.06,7.6715E-162
DPP6,3.2961E-166,0.850318715,0.238,0.097,9.2191E-162
TOB1,5.0489E-166,-0.330099607,0.076,0.213,1.4122E-161
RASAL1,5.2543E-166,0.345427073,0.113,0.016,1.4696E-161
ST3GAL3,5.939E-166,0.702973196,0.357,0.202,1.6611E-161
MAOB,8.5955E-166,-0.526352064,0.209,0.388,2.4042E-161
LINC01091,1.3131E-165,0.621641355,0.223,0.085,3.6728E-161
CLEC2D,1.365E-165,0.390299061,0.157,0.039,3.8179E-161
ADAM17,1.8792E-165,0.588889993,0.322,0.165,5.2561E-161
SUN2,1.945E-165,-0.427489221,0.061,0.185,5.4401E-161
RPL17,2.7097E-165,-0.361312346,0.063,0.191,7.5789E-161
UBE2E2,3.9025E-165,-0.406265593,0.791,0.871,1.0915E-160
PLCG2,4.3461E-165,-0.479857868,0.16,0.321,1.2156E-160
XKR6,7.9635E-165,0.717599645,0.417,0.257,2.2274E-160
SPRED1,8.5777E-165,0.650548501,0.444,0.285,2.3992E-160
SPHK2,9.5105E-165,-0.355492352,0.031,0.138,2.6601E-160
HSPB8,1.2576E-164,0.532463819,0.144,0.034,3.5176E-160
SLC24A3,1.3499E-164,0.593786902,0.135,0.029,3.7757E-160
USP54,2.3043E-164,0.691792155,0.363,0.212,6.4452E-160
RPL32,3.89E-164,-0.28253311,0.025,0.126,1.088E-159
PRAG1,4.0327E-164,0.559263471,0.196,0.067,1.1279E-159
EBF1,5.85E-164,0.46870859,0.172,0.049,1.6363E-159
PPP2R2D,7.4434E-164,-0.487066589,0.233,0.415,2.0819E-159
MYO5B,7.7545E-164,0.857229052,0.492,0.357,2.1689E-159
ZBTB7B,1.0018E-163,-0.343360568,0.023,0.122,2.8022E-159
UPRT,1.0141E-163,-0.565307179,0.08,0.218,2.8365E-159
TBL1X,1.0838E-163,0.729221479,0.643,0.546,3.0314E-159
SORBS1,1.2603E-163,0.652117891,0.388,0.219,3.5251E-159
PWWP3B,1.5044E-163,-0.311891052,0.022,0.122,4.2078E-159
CTTNBP2NL,1.8868E-163,0.625531044,0.321,0.167,5.2775E-159
MAP1B,2.3488E-163,0.472363017,0.125,0.023,6.5697E-159
RFX3,2.5241E-163,0.661502543,0.541,0.393,7.06E-159
ATP5F1D,2.9234E-163,-0.295235993,0.031,0.136,8.1767E-159
ERC2,3.4073E-163,0.549467026,0.237,0.095,9.5302E-159
FTCDNL1,3.7214E-163,-0.418200128,0.094,0.241,1.0409E-158
SWAP70,4.5065E-163,0.600816541,0.273,0.127,1.2605E-158
MAP7D2,5.411E-163,-0.402103267,0.036,0.147,1.5135E-158
PSMA7,7.0815E-163,-0.312898289,0.022,0.119,1.9807E-158
ACSM5,8.3985E-163,-0.404940692,0.044,0.161,2.349E-158
SPATS2,1.3274E-162,0.673729155,0.387,0.234,3.7127E-158
PTK7,1.4907E-162,0.401119123,0.112,0.017,4.1696E-158
ANKRD44,2.9204E-162,0.52496569,0.287,0.133,8.1683E-158
NDUFV1,2.9803E-162,-0.435653885,0.075,0.205,8.336E-158
RBBP8,4.2646E-162,0.756155262,0.507,0.363,1.1928E-157
RBM47,5.2817E-162,-0.418607656,0.709,0.83,1.4773E-157
CCNL2,5.7755E-162,-0.508479891,0.262,0.436,1.6154E-157
YAP1,6.362E-162,0.651159842,0.607,0.476,1.7794E-157
AC127521.1,7.9307E-162,-0.356890942,0.025,0.126,2.2182E-157
AC023282.1,9.3884E-162,-0.560171066,0.071,0.203,2.6259E-157
NR2F6,1.6635E-161,-0.344651022,0.035,0.143,4.6528E-157
CHCHD10,2.4173E-161,-0.252274737,0.021,0.119,6.7613E-157
KRT18,3.0113E-161,0.385549076,0.155,0.04,8.4225E-157
WSB1,5.0591E-161,0.681328029,0.563,0.407,1.415E-156
CCDC146,5.9942E-161,0.740830595,0.371,0.224,1.6766E-156
AC007344.1,8.9191E-161,-0.473922084,0.024,0.124,2.4947E-156
GLYCTK,2.0848E-160,-0.410703375,0.029,0.132,5.8312E-156
AFF2,2.1215E-160,0.571162618,0.201,0.07,5.9338E-156
RPS7,2.7092E-160,-0.264136581,0.025,0.125,7.5778E-156
SETD2,3.6175E-160,-0.455714267,0.58,0.74,1.0118E-155
PER2,4.3311E-160,0.57229737,0.22,0.086,1.2114E-155
SF3B1,4.6079E-160,-0.530839461,0.358,0.531,1.2888E-155
AC090630.1,5.5242E-160,0.442802402,0.103,0.012,1.5451E-155
AC138123.1,5.9856E-160,-0.501554916,0.164,0.338,1.6742E-155
SYDE2,6.0525E-160,-0.433120931,0.064,0.193,1.6929E-155
FOXO1,7.7087E-160,-0.395557129,0.585,0.729,2.1561E-155
CTSA,7.9306E-160,-0.466466941,0.079,0.208,2.2182E-155
AP003086.1,9.2217E-160,0.40029668,0.116,0.019,2.5793E-155
TBC1D13,1.3064E-159,-0.398503979,0.045,0.159,3.6539E-155
ST13,1.8931E-159,-0.446099608,0.128,0.278,5.2949E-155
MESD,3.5247E-159,-0.477475706,0.06,0.181,9.8587E-155
ALCAM,4.4011E-159,-0.557771205,0.412,0.578,1.231E-154
SOX5,4.9111E-159,-0.773809278,0.326,0.49,1.3736E-154
RAB29,5.2805E-159,-0.363900739,0.047,0.163,1.477E-154
RIPOR1,7.1619E-159,-0.535409639,0.124,0.27,2.0032E-154
EPM2A,1.0345E-158,-0.389411399,0.123,0.282,2.8934E-154
LINC01320,1.1022E-158,0.638415878,0.882,0.824,3.0828E-154
PARVB,1.7877E-158,-0.372575466,0.051,0.169,5.0002E-154
LINC00662,1.8129E-158,-0.511847317,0.134,0.29,5.0708E-154
SLC5A3,2.0926E-158,-0.430132501,0.137,0.297,5.8529E-154
RUSC2,2.3618E-158,0.81567655,0.429,0.291,6.6058E-154
RBP5,2.4642E-158,-0.419258103,0.108,0.256,6.8923E-154
PTPN12,2.8124E-158,0.654002746,0.452,0.298,7.8661E-154
MT1H,4.8239E-158,-0.499423085,0.056,0.174,1.3492E-153
MYO9B,6.6022E-158,0.516100947,0.285,0.131,1.8466E-153
GAMT,8.4081E-158,-0.355481373,0.022,0.116,2.3517E-153
AP3D1,1.0662E-157,-0.52850651,0.271,0.454,2.9822E-153
TBC1D19,1.5883E-157,-0.506904058,0.448,0.63,4.4426E-153
RASGRP1,3.1116E-157,0.50518068,0.176,0.056,8.7031E-153
SLC9A9,3.1743E-157,0.46789628,0.148,0.037,8.8784E-153
BGN,3.6121E-157,0.297362591,0.11,0.016,1.0103E-152
NAALADL2,3.7125E-157,0.521003487,0.772,0.616,1.0384E-152
AL136114.1,3.7868E-157,-0.462131983,0.042,0.155,1.0592E-152
AK2,4.8041E-157,-0.418824877,0.107,0.252,1.3437E-152
EPS8,8.3806E-157,0.637975378,0.697,0.587,2.344E-152
C6orf132,9.5618E-157,0.469318592,0.116,0.02,2.6744E-152
LRRTM4,2.5426E-156,0.78391961,0.147,0.038,7.1117E-152
RAB40B,3.5537E-156,-0.385596127,0.063,0.188,9.9397E-152
CRADD,4.4926E-156,-0.456991814,0.609,0.754,1.2566E-151
ZNF37A,8.3904E-156,-0.497328969,0.232,0.411,2.3468E-151
NHS,1.4784E-155,0.656029066,0.9,0.876,4.135E-151
COL18A1,2.5293E-155,-0.523132835,0.532,0.669,7.0744E-151
EMX2,3.9487E-155,-0.504730837,0.168,0.331,1.1045E-150
PELI2,4.3468E-155,-0.523066343,0.455,0.623,1.2158E-150
AC022424.1,5.2958E-155,0.410942099,0.107,0.016,1.4812E-150
RPS27A,5.8395E-155,-0.265868181,0.025,0.121,1.6333E-150
SLC30A4,7.6857E-155,-0.343067509,0.039,0.148,2.1497E-150
MGAT1,8.0145E-155,-0.278656097,0.014,0.101,2.2417E-150
EPS15L1,8.6349E-155,-0.439868988,0.188,0.362,2.4152E-150
ENOX1,1.4844E-154,-0.439050086,0.116,0.264,4.1518E-150
CPT1A,1.5075E-154,-0.400535287,0.174,0.344,4.2163E-150
TRAF3IP2-AS1,1.5282E-154,0.665873658,0.29,0.15,4.2743E-150
TMEM123,1.6575E-154,0.506579666,0.283,0.137,4.636E-150
AGRN,1.7473E-154,0.483195155,0.148,0.04,4.8873E-150
AC104365.1,1.9333E-154,0.464502363,0.12,0.023,5.4076E-150
MROH6,2.3425E-154,-0.324846472,0.017,0.105,6.5521E-150
RPS8,3.0101E-154,-0.304504206,0.04,0.148,8.4192E-150
ATP2B4,4.7716E-154,0.554661963,0.212,0.084,1.3346E-149
FAM13B,5.5077E-154,0.668850828,0.476,0.336,1.5405E-149
ZNF43,5.727E-154,0.584241155,0.255,0.116,1.6018E-149
AGPAT5,7.5695E-154,-0.476599711,0.163,0.326,2.1172E-149
MTCL1,2.894E-153,0.705539812,0.25,0.114,8.0946E-149
ST3GAL4,3.3081E-153,-0.314947426,0.043,0.154,9.2528E-149
ERBB3,3.9717E-153,-0.452799415,0.162,0.323,1.1109E-148
MARCH1,4.3736E-153,0.667340597,0.112,0.019,1.2233E-148
DDX60L,4.5666E-153,0.448271337,0.171,0.053,1.2773E-148
SNRPB2,7.4444E-153,-0.35326734,0.031,0.131,2.0822E-148
SPP1,1.1257E-152,1.028830849,0.419,0.274,3.1486E-148
SLC1A1,1.6414E-152,-0.451028017,0.445,0.634,4.5909E-148
CDH1,1.8234E-152,0.524829712,0.224,0.091,5.1001E-148
EDIL3,5.7186E-152,0.696879544,0.137,0.033,1.5995E-147
ARHGAP8,1.7121E-151,0.668371212,0.319,0.179,4.7887E-147
RPL3,1.7125E-151,-0.30713622,0.054,0.171,4.7898E-147
PTPN1,1.851E-151,0.92842409,0.528,0.387,5.1772E-147
MOCS1,2.2159E-151,-0.302294878,0.016,0.103,6.198E-147
LINC01322,2.2615E-151,0.759002511,0.371,0.221,6.3254E-147
POLD4,5.2002E-151,-0.286880422,0.016,0.103,1.4545E-146
PIK3AP1,5.4174E-151,0.43848533,0.144,0.037,1.5152E-146
BEAN1,7.7636E-151,0.485810236,0.103,0.015,2.1715E-146
AC009495.1,8.9548E-151,-0.306227592,0.02,0.11,2.5047E-146
ASH1L,1.6839E-150,-0.414904588,0.72,0.825,4.7099E-146
ATP5F1A,1.6988E-150,-0.380041474,0.1,0.237,4.7515E-146
BMP1,1.8579E-150,0.422675444,0.149,0.041,5.1965E-146
MYO1B,2.8885E-150,0.600277511,0.348,0.189,8.079E-146
SOD1,2.9365E-150,-0.290137448,0.036,0.14,8.2133E-146
NKTR,3.3264E-150,-0.480824262,0.539,0.697,9.3039E-146
ACOT13,4.3829E-150,-0.3999195,0.054,0.169,1.2259E-145
B4GALT1,1.1305E-149,0.653167584,0.351,0.196,3.1619E-145
BCKDHB,1.5319E-149,-0.417483091,0.362,0.56,4.2847E-145
RAP1GAP,2.2261E-149,-0.264302713,0.07,0.2,6.2265E-145
SPEF2,3.1361E-149,-0.541596424,0.287,0.472,8.7716E-145
CHD3,3.8108E-149,0.435806944,0.196,0.071,1.0659E-144
CMSS1,7.2249E-149,0.692533815,0.417,0.269,2.0208E-144
STK38L,8.1185E-149,0.785860284,0.359,0.21,2.2707E-144
RBFOX2,8.9769E-149,0.636746165,0.552,0.419,2.5108E-144
EEF1A1,9.4353E-149,-0.307766529,0.229,0.424,2.639E-144
GABRB3,9.9468E-149,-0.441644267,0.081,0.213,2.7821E-144
AL355612.1,1.0335E-148,-0.383905071,0.109,0.258,2.8906E-144
EVC,1.6201E-148,-0.449931505,0.249,0.433,4.5314E-144
TMEM52B,1.7127E-148,-0.323072268,0.038,0.142,4.7904E-144
EFNB2,1.8187E-148,0.419386693,0.119,0.023,5.0868E-144
MRAS,1.8247E-148,0.47196243,0.14,0.036,5.1037E-144
RNF145,2.4452E-148,0.503892662,0.243,0.107,6.8392E-144
DENND5A,4.107E-148,0.630351074,0.366,0.214,1.1487E-143
PTPN4,5.0037E-148,-0.461521029,0.387,0.589,1.3995E-143
MCPH1-AS1,5.6701E-148,-0.431314873,0.091,0.226,1.5859E-143
FAM155A,1.1616E-147,0.699592219,0.228,0.094,3.249E-143
ATP6V1E1,2.3363E-147,-0.420342295,0.109,0.247,6.5347E-143
AP006621.3,2.5527E-147,-0.43579329,0.056,0.173,7.1398E-143
SH3GL2,5.1801E-147,-0.477927526,0.211,0.382,1.4489E-142
CADM1,5.6645E-147,0.627454261,0.394,0.237,1.5844E-142
SOGA1,7.4611E-147,0.453594154,0.142,0.038,2.0869E-142
EMX1,7.9542E-147,-0.266488749,0.06,0.182,2.2248E-142
SNAP25,8.3625E-147,0.372970637,0.101,0.014,2.339E-142
TMEM150A,1.0655E-146,-0.325128377,0.03,0.128,2.9801E-142
AHNAK,2.8165E-146,0.529431711,0.392,0.227,7.8776E-142
NR2F2-AS1,3.2691E-146,0.5942381,0.695,0.576,9.1437E-142
ZNF780B,3.9105E-146,-0.481365432,0.214,0.386,1.0938E-141
EEF1G,4.3492E-146,-0.366211029,0.09,0.22,1.2165E-141
IQCA1,4.7076E-146,0.589604168,0.246,0.109,1.3167E-141
COL4A2,5.1993E-146,0.830264221,0.614,0.484,1.4543E-141
ATP6V1B2,5.6362E-146,-0.465304766,0.108,0.243,1.5764E-141
MYO10,7.9631E-146,0.636499918,0.359,0.205,2.2273E-141
SPEN,1.2497E-145,-0.747490454,0.435,0.601,3.4954E-141
RASGEF1B,1.3998E-145,-0.48793182,0.176,0.331,3.9153E-141
MYO5C,1.5501E-145,0.453491145,0.154,0.046,4.3356E-141
ST14,2.8781E-145,0.448824267,0.166,0.053,8.05E-141
ZHX1,3.1506E-145,-0.413160357,0.07,0.192,8.8121E-141
TENM3,3.4817E-145,0.852702782,0.236,0.108,9.7384E-141
LRRC1,3.6418E-145,0.655321816,0.323,0.182,1.0186E-140
STK17A,5.3976E-145,0.446954353,0.171,0.057,1.5097E-140
URGCP,8.212E-145,-0.411831492,0.278,0.464,2.2969E-140
MAP4K5,8.6896E-145,0.625422617,0.437,0.293,2.4305E-140
MIR193BHG,1.1536E-144,-0.337666769,0.021,0.11,3.2266E-140
SORL1,1.3341E-144,0.393289624,0.19,0.068,3.7315E-140
XRCC5,1.436E-144,0.611401651,0.516,0.379,4.0164E-140
IL17RB,2.1857E-144,-0.395089251,0.042,0.149,6.1135E-140
SHANK2,2.5291E-144,-0.401286222,0.644,0.786,7.0739E-140
AK9,2.6506E-144,-0.495275232,0.22,0.389,7.4136E-140
GUCY1B1,2.7553E-144,0.433697911,0.135,0.034,7.7066E-140
ARMC9,4.4846E-144,0.651892035,0.303,0.166,1.2543E-139
TPRN,5.5879E-144,-0.328151382,0.027,0.119,1.5629E-139
PLEKHF2,6.3812E-144,-0.362186393,0.041,0.145,1.7848E-139
EXOC6B,1.0785E-143,0.541843284,0.724,0.625,3.0166E-139
SPTAN1,1.2157E-143,0.596798353,0.367,0.22,3.4004E-139
PXMP2,1.2846E-143,-0.272950041,0.022,0.11,3.5931E-139
